stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
102831,50213,O'Brien / Dudemaine,45.528476,-73.700582,http://m.stm.info/fr/horaires/arrets/50213/bus,1
102834,50216,Dudemaine / O'Brien,45.528362,-73.700844,http://m.stm.info/fr/horaires/arrets/50216/bus,1
102844,50218,De Salaberry / privé centre commercial,45.537229,-73.700193,http://m.stm.info/fr/horaires/arrets/50218/bus,1
102853,50220,de l'Acadie / Viel,45.541742,-73.698916,http://m.stm.info/fr/horaires/arrets/50220/bus,1
102882,50225,De Salaberry / Taylor,45.539182,-73.697812,http://m.stm.info/fr/horaires/arrets/50225/bus,1
102895,50227,Dudemaine / Élie-Blanchard,45.531017,-73.697457,http://m.stm.info/fr/horaires/arrets/50227/bus,1
102912,50230,De Salaberry / de l'Acadie,45.541072,-73.695623,http://m.stm.info/fr/horaires/arrets/50230/bus,1
102945,50237,Dudemaine / De Poutrincourt,45.533504,-73.694295,http://m.stm.info/fr/horaires/arrets/50237/bus,1
102962,50240,Dudemaine / James-Morrice,45.534753,-73.693004,http://m.stm.info/fr/horaires/arrets/50240/bus,1
102992,50244,Dudemaine / Pasteur,45.536584,-73.690670,http://m.stm.info/fr/horaires/arrets/50244/bus,1
103001,50246,de l'Acadie / Dudemaine,45.537947,-73.688544,http://m.stm.info/fr/horaires/arrets/50246/bus,1
103004,50248,Dudemaine / de l'Acadie,45.537675,-73.688947,http://m.stm.info/fr/horaires/arrets/50248/bus,1
103034,50254,Gouin / Tanguay,45.547443,-73.683831,http://m.stm.info/fr/horaires/arrets/50254/bus,1
103052,50257,Gouin / Jeanne-Mance,45.548020,-73.680583,http://m.stm.info/fr/horaires/arrets/50257/bus,1
103061,50259,de l'Acadie / Henri-Bourassa,45.534324,-73.680533,http://m.stm.info/fr/horaires/arrets/50259/bus,1
103072,50264,Henri-Bourassa / Marcelin-Wilson,45.536508,-73.679750,http://m.stm.info/fr/horaires/arrets/50264/bus,1
103093,50269,du Bois-de-Boulogne / Henri-Bourassa,45.538055,-73.679220,http://m.stm.info/fr/horaires/arrets/50269/bus,1
103102,50271,Gouin / Waverly,45.549709,-73.676830,http://m.stm.info/fr/horaires/arrets/50271/bus,1
103132,50274,Gouin / Clark,45.550813,-73.675265,http://m.stm.info/fr/horaires/arrets/50274/bus,1
103134,50275,Gouin / Clark,45.550521,-73.675398,http://m.stm.info/fr/horaires/arrets/50275/bus,1
103142,50277,Henri-Bourassa / Meilleur,45.543592,-73.675368,http://m.stm.info/fr/horaires/arrets/50277/bus,1
103152,50279,Henri-Bourassa / Tanguay,45.544640,-73.674639,http://m.stm.info/fr/horaires/arrets/50279/bus,1
103168,50282,Saint-Laurent / Gouin,45.551149,-73.674001,http://m.stm.info/fr/horaires/arrets/50282/bus,1
103182,50285,Henri-Bourassa / Meunier,45.547033,-73.673149,http://m.stm.info/fr/horaires/arrets/50285/bus,1
103233,50291,Saint-Laurent / Lighthall,45.550533,-73.671935,http://m.stm.info/fr/horaires/arrets/50291/bus,1
103264,50296,Henri-Bourassa / Saint-Laurent,45.550139,-73.670730,http://m.stm.info/fr/horaires/arrets/50296/bus,1
103312,50302,Fleury / Meilleur,45.541829,-73.669108,http://m.stm.info/fr/horaires/arrets/50302/bus,1
103342,50306,Station Henri-Bourassa Nord / Lajeunesse,45.555541,-73.668233,http://m.stm.info/fr/horaires/arrets/50306/bus,1
103345,50307,Station Henri-Bourassa Sud / Millen,45.556076,-73.667454,http://m.stm.info/fr/horaires/arrets/50307/bus,1
103351,50308,Meilleur / du Mont-Cassin,45.540926,-73.667898,http://m.stm.info/fr/horaires/arrets/50308/bus,1
103363,50310,Saint-Laurent / Prieur,45.549412,-73.668145,http://m.stm.info/fr/horaires/arrets/50310/bus,1
103372,50311,Fleury / Jeanne-Mance,45.5439,-73.667782,http://m.stm.info/fr/horaires/arrets/50311/bus,1
103412,50319,Fleury / de l'Esplanade,45.545820,-73.666583,http://m.stm.info/fr/horaires/arrets/50319/bus,1
103444,50323,Fleury / Saint-Urbain,45.546855,-73.665808,http://m.stm.info/fr/horaires/arrets/50323/bus,1
103472,50333,Henri-Bourassa / De La Roche,45.561205,-73.665418,http://m.stm.info/fr/horaires/arrets/50333/bus,1
103494,50335,Henri-Bourassa / Chambord,45.561504,-73.664668,http://m.stm.info/fr/horaires/arrets/50335/bus,1
103501,50336,Saint-Laurent / Fleury,45.548565,-73.664659,http://m.stm.info/fr/horaires/arrets/50336/bus,1
103503,50338,Saint-Laurent / Fleury,45.548448,-73.665081,http://m.stm.info/fr/horaires/arrets/50338/bus,1
103511,50340,Meilleur / Sauvé,45.540179,-73.6639,http://m.stm.info/fr/horaires/arrets/50340/bus,1
103532,50346,Sauvé / Verville,45.541688,-73.663499,http://m.stm.info/fr/horaires/arrets/50346/bus,1
103558,50352,Christophe-Colomb / Henri-Bourassa,45.562367,-73.661881,http://m.stm.info/fr/horaires/arrets/50352/bus,0
103564,50354,Sauvé / Tolhurst,45.542596,-73.662710,http://m.stm.info/fr/horaires/arrets/50354/bus,1
103573,50356,Saint-Laurent / Sauriol,45.547741,-73.662709,http://m.stm.info/fr/horaires/arrets/50356/bus,1
103612,50363,Henri-Bourassa / Hamel,45.564252,-73.661773,http://m.stm.info/fr/horaires/arrets/50363/bus,1
103632,50366,Henri-Bourassa / Francis,45.565548,-73.661070,http://m.stm.info/fr/horaires/arrets/50366/bus,1
103642,50368,Fleury / Basile-Routhier,45.555010,-73.661116,http://m.stm.info/fr/horaires/arrets/50368/bus,1
103644,50369,Fleury / Millen,45.554631,-73.661132,http://m.stm.info/fr/horaires/arrets/50369/bus,1
103654,50370,Sauvé / Waverly,45.544305,-73.661402,http://m.stm.info/fr/horaires/arrets/50370/bus,1
103672,50373,Sauvé / Saint-Urbain,45.545519,-73.660867,http://m.stm.info/fr/horaires/arrets/50373/bus,1
103704,50376,Gouin / Séguin,45.572131,-73.659875,http://m.stm.info/fr/horaires/arrets/50376/bus,0
103741,50383,Saint-Hubert / Fleury,45.556342,-73.660014,http://m.stm.info/fr/horaires/arrets/50383/bus,1
103743,50385,Saint-Hubert / Fleury,45.556317,-73.660430,http://m.stm.info/fr/horaires/arrets/50385/bus,1
103775,50393,Sauvé / Saint-Laurent,45.547426,-73.659313,http://m.stm.info/fr/horaires/arrets/50393/bus,1
103792,50395,Fleury / Georges-Baril,45.558515,-73.659051,http://m.stm.info/fr/horaires/arrets/50395/bus,1
103803,50398,Station de la Savane (Décarie / Royalmount),45.498809,-73.660894,http://m.stm.info/fr/horaires/arrets/50398/bus,1
103821,50402,Lajeunesse / Sauriol,45.552570,-73.658657,http://m.stm.info/fr/horaires/arrets/50402/bus,1
103834,50404,Sauvé / Laverdure,45.548426,-73.658675,http://m.stm.info/fr/horaires/arrets/50404/bus,1
103881,50411,Charles-De La Tour / Chabanel,45.5309,-73.658441,http://m.stm.info/fr/horaires/arrets/50411/bus,1
103892,50413,Henri-Bourassa / De Saint-Firmin,45.573066,-73.657296,http://m.stm.info/fr/horaires/arrets/50413/bus,1
103901,50416,Christophe-Colomb / Fleury,45.561163,-73.657122,http://m.stm.info/fr/horaires/arrets/50416/bus,1
103921,50422,Saint-Laurent / de Port-Royal,45.546231,-73.656941,http://m.stm.info/fr/horaires/arrets/50422/bus,1
103932,50424,Fleury / Hamel,45.562670,-73.656579,http://m.stm.info/fr/horaires/arrets/50424/bus,1
103964,50430,Henri-Bourassa / Parthenais,45.574750,-73.655740,http://m.stm.info/fr/horaires/arrets/50430/bus,1
103982,60712,Prieur / Papineau,45.569347,-73.655662,http://m.stm.info/fr/horaires/arrets/60712/bus,0
103992,50433,Fleury / Francis,45.564004,-73.655787,http://m.stm.info/fr/horaires/arrets/50433/bus,1
104013,50437,Station Sauvé Nord (Berri / Sauvé),45.550815,-73.656466,http://m.stm.info/fr/horaires/arrets/50437/bus,1
104017,50439,Station Sauvé Nord (Sauvé / Berri),45.550617,-73.656326,http://m.stm.info/fr/horaires/arrets/50439/bus,1
104042,50446,Sauvé / Millen,45.553214,-73.654939,http://m.stm.info/fr/horaires/arrets/50446/bus,1
104058,50451,Meilleur / No 9200,45.537086,-73.654059,http://m.stm.info/fr/horaires/arrets/50451/bus,1
104073,50454,Charles-De La Tour / Legendre,45.529840,-73.655325,http://m.stm.info/fr/horaires/arrets/50454/bus,1
104094,50459,Fleury / Fabre,45.566592,-73.654219,http://m.stm.info/fr/horaires/arrets/50459/bus,1
104103,50461,Christophe-Colomb / Sauriol,45.560213,-73.654511,http://m.stm.info/fr/horaires/arrets/50461/bus,1
104132,50464,Henri-Bourassa / D'Iberville,45.578217,-73.653641,http://m.stm.info/fr/horaires/arrets/50464/bus,1
104142,50467,Sauvé / Saint-Hubert,45.554644,-73.654112,http://m.stm.info/fr/horaires/arrets/50467/bus,1
104151,50470,Papineau / Fleury,45.568201,-73.653226,http://m.stm.info/fr/horaires/arrets/50470/bus,1
104153,50472,Papineau / Fleury,45.568048,-73.653698,http://m.stm.info/fr/horaires/arrets/50472/bus,1
104182,50476,Paré / Décarie,45.496616,-73.654943,http://m.stm.info/fr/horaires/arrets/50476/bus,0
104191,50481,de l'Acadie / Legendre,45.532711,-73.654367,http://m.stm.info/fr/horaires/arrets/50481/bus,1
104224,50488,Sauvé / Georges-Baril,45.556474,-73.652844,http://m.stm.info/fr/horaires/arrets/50488/bus,1
104253,50491,Charles-De La Tour / De Beauharnois,45.529230,-73.653153,http://m.stm.info/fr/horaires/arrets/50491/bus,1
104264,50493,Sauvé / Chambord,45.557824,-73.651993,http://m.stm.info/fr/horaires/arrets/50493/bus,1
104304,50497,Fleury / De Lorimier,45.571031,-73.651276,http://m.stm.info/fr/horaires/arrets/50497/bus,1
104343,50501,Berri / de Louvain,45.549575,-73.651801,http://m.stm.info/fr/horaires/arrets/50501/bus,1
104352,50503,Sauvé / Christophe-Colomb,45.559472,-73.651213,http://m.stm.info/fr/horaires/arrets/50503/bus,1
104361,50506,Station Namur (Décarie / Jean-Talon),45.494910,-73.652830,http://m.stm.info/fr/horaires/arrets/50506/bus,1
104423,50519,Saint-Laurent / Chabanel,45.544411,-73.651379,http://m.stm.info/fr/horaires/arrets/50519/bus,1
104427,50520,Chabanel /,45.544249,-73.651226,http://m.stm.info/fr/horaires/arrets/50520/bus,0
104432,50521,Fleury / Parthenais,45.572657,-73.650024,http://m.stm.info/fr/horaires/arrets/50521/bus,1
104454,50526,Chester / West Broadway,45.461231,-73.652848,http://m.stm.info/fr/horaires/arrets/50526/bus,0
104464,50528,Sauvé / Curotte,45.561278,-73.649962,http://m.stm.info/fr/horaires/arrets/50528/bus,1
104511,50535,Saint-Hubert / de Louvain,45.553209,-73.649185,http://m.stm.info/fr/horaires/arrets/50535/bus,1
104552,50542,Sauvé / Garnier,45.563946,-73.648652,http://m.stm.info/fr/horaires/arrets/50542/bus,1
104562,50544,Vézina / stationnement,45.489036,-73.650861,http://m.stm.info/fr/horaires/arrets/50544/bus,1
104582,50547,de la Savane / Kindersley,45.500699,-73.650354,http://m.stm.info/fr/horaires/arrets/50547/bus,1
104583,50548,Kindersley / de la Savane,45.500718,-73.650678,http://m.stm.info/fr/horaires/arrets/50548/bus,1
104623,50551,Berri / Chabanel,45.548695,-73.648706,http://m.stm.info/fr/horaires/arrets/50551/bus,1
104630,50552,du Parc / No 6590,45.527890,-73.615240,http://m.stm.info/fr/horaires/arrets/50552/bus,1
104644,50558,Sauvé / Papineau,45.565473,-73.647588,http://m.stm.info/fr/horaires/arrets/50558/bus,1
104692,50563,Legendre / Saint-Laurent,45.543708,-73.647939,http://m.stm.info/fr/horaires/arrets/50563/bus,1
104744,50572,Sauvé / Charton,45.566927,-73.646743,http://m.stm.info/fr/horaires/arrets/50572/bus,1
104773,50575,Christophe-Colomb / de Louvain,45.557886,-73.646805,http://m.stm.info/fr/horaires/arrets/50575/bus,1
104782,50577,Fielding / West Broadway,45.460473,-73.649085,http://m.stm.info/fr/horaires/arrets/50577/bus,1
104794,50579,Crémazie / d'Outremont,45.532591,-73.647003,http://m.stm.info/fr/horaires/arrets/50579/bus,1
104803,50582,Victoria / Jean-Talon,45.498988,-73.648325,http://m.stm.info/fr/horaires/arrets/50582/bus,1
104839,50587,Jean-Talon Ouest / No 4855,45.498537,-73.648506,http://m.stm.info/fr/horaires/arrets/50587/bus,1
104854,50590,Legendre / Henri-Julien,45.546053,-73.646338,http://m.stm.info/fr/horaires/arrets/50590/bus,1
104892,50596,Fielding / Doherty,45.461289,-73.648441,http://m.stm.info/fr/horaires/arrets/50596/bus,1
104901,50598,Clanranald / Plamondon,45.488334,-73.647373,http://m.stm.info/fr/horaires/arrets/50598/bus,1
104933,50601,Berri / Legendre,45.547804,-73.645614,http://m.stm.info/fr/horaires/arrets/50601/bus,1
104944,50606,Côte-Saint-Luc / Cavendish,45.471370,-73.648037,http://m.stm.info/fr/horaires/arrets/50606/bus,1
104953,50607,McLynn / Plamondon,45.489098,-73.647350,http://m.stm.info/fr/horaires/arrets/50607/bus,0
104971,50610,Papineau / Charland,45.564507,-73.644359,http://m.stm.info/fr/horaires/arrets/50610/bus,1
104972,50611,Charland / Charton,45.565688,-73.644055,http://m.stm.info/fr/horaires/arrets/50611/bus,1
104973,50612,Papineau / Charland,45.564513,-73.645092,http://m.stm.info/fr/horaires/arrets/50612/bus,1
105031,50619,Saint-Laurent / De Beauharnois,45.542674,-73.644695,http://m.stm.info/fr/horaires/arrets/50619/bus,1
105042,50621,Crémazie / Tolhurst,45.537556,-73.644716,http://m.stm.info/fr/horaires/arrets/50621/bus,0
105095,50631,Plamondon / Décarie,45.491429,-73.644851,http://m.stm.info/fr/horaires/arrets/50631/bus,1
105103,50633,de l'Acadie/de Liège,45.529379,-73.644215,http://m.stm.info/fr/horaires/arrets/50633/bus,1
105118,50635,de Lille / Sauvé,45.571571,-73.642339,http://m.stm.info/fr/horaires/arrets/50635/bus,1
105122,50637,Chester / Cavendish,45.470894,-73.645463,http://m.stm.info/fr/horaires/arrets/50637/bus,0
105123,50638,Cavendish / Chester,45.470682,-73.645696,http://m.stm.info/fr/horaires/arrets/50638/bus,1
105144,50643,Fleet / Macdonald,45.486049,-73.645192,http://m.stm.info/fr/horaires/arrets/50643/bus,1
105153,50645,Saint-Hubert / Legendre,45.551442,-73.643557,http://m.stm.info/fr/horaires/arrets/50645/bus,1
105172,50649,Somerled / West Broadway,45.458779,-73.645429,http://m.stm.info/fr/horaires/arrets/50649/bus,1
105191,50654,Victoria / Mackenzie,45.497365,-73.644055,http://m.stm.info/fr/horaires/arrets/50654/bus,1
105212,50659,Van Horne / Clanranald,45.487092,-73.644484,http://m.stm.info/fr/horaires/arrets/50659/bus,1
105222,50661,Fielding / Rosedale,45.465479,-73.6450,http://m.stm.info/fr/horaires/arrets/50661/bus,1
105245,50665,Crémazie / Clark,45.540841,-73.641719,http://m.stm.info/fr/horaires/arrets/50665/bus,1
105252,50666,Sauvé / D'Iberville,45.573198,-73.641676,http://m.stm.info/fr/horaires/arrets/50666/bus,1
105261,50668,Saint-Laurent / Crémazie,45.542509,-73.641198,http://m.stm.info/fr/horaires/arrets/50668/bus,1
100323,50101,Louis-Hippolyte-La Fontaine / Curatteau,45.594049,-73.542570,http://m.stm.info/fr/horaires/arrets/50101/bus,1
100664,50104,Jean-Talon / Wilderton,45.513617,-73.632229,http://m.stm.info/fr/horaires/arrets/50104/bus,1
101291,50107,Viau / de Marseille,45.563731,-73.549057,http://m.stm.info/fr/horaires/arrets/50107/bus,1
101589,50114,Édouard-Montpetit / No 2141,45.508718,-73.614035,http://m.stm.info/fr/horaires/arrets/50114/bus,1
101882,50118,Industriel / Jean-Sicard,45.651832,-73.517501,http://m.stm.info/fr/horaires/arrets/50118/bus,0
102364,50129,Gouin / Toupin,45.523819,-73.736440,http://m.stm.info/fr/horaires/arrets/50129/bus,1
102368,50130,Toupin / Gouin,45.523655,-73.736107,http://m.stm.info/fr/horaires/arrets/50130/bus,0
102371,50131,de Beauséjour / Gouin,45.524882,-73.734299,http://m.stm.info/fr/horaires/arrets/50131/bus,1
102374,50133,Gouin / de Beauséjour,45.524863,-73.734622,http://m.stm.info/fr/horaires/arrets/50133/bus,1
102394,50137,Gouin / Henri-D'Arles,45.526380,-73.730488,http://m.stm.info/fr/horaires/arrets/50137/bus,1
102404,50139,Gouin / du Golf,45.527480,-73.729149,http://m.stm.info/fr/horaires/arrets/50139/bus,1
102414,50141,Gouin / de Somerset,45.528569,-73.725769,http://m.stm.info/fr/horaires/arrets/50141/bus,1
102492,50150,De Serres / Grenet,45.531615,-73.718865,http://m.stm.info/fr/horaires/arrets/50150/bus,1
102501,50152,Laurentien / Émile-Nelligan (sud),45.527758,-73.719433,http://m.stm.info/fr/horaires/arrets/50152/bus,1
102524,50156,De Mésy / Grenet,45.530525,-73.717956,http://m.stm.info/fr/horaires/arrets/50156/bus,0
102532,50157,Gouin / de la Miséricorde,45.533442,-73.717611,http://m.stm.info/fr/horaires/arrets/50157/bus,0
102541,50159,Laurentien / Périnault,45.526623,-73.716596,http://m.stm.info/fr/horaires/arrets/50159/bus,0
102581,50164,Saint-Évariste / Gouin,45.535483,-73.714612,http://m.stm.info/fr/horaires/arrets/50164/bus,0
102587,50166,Gouin / Saint-Évariste,45.535511,-73.715087,http://m.stm.info/fr/horaires/arrets/50166/bus,1
102612,50172,De Salaberry / Grenet,45.527829,-73.712795,http://m.stm.info/fr/horaires/arrets/50172/bus,1
102614,50174,De Salaberry / Grenet,45.527487,-73.712907,http://m.stm.info/fr/horaires/arrets/50174/bus,0
102672,50180,Gouin / Filion,45.538529,-73.710534,http://m.stm.info/fr/horaires/arrets/50180/bus,1
102691,50183,Grenet / de Louisbourg,45.525648,-73.709660,http://m.stm.info/fr/horaires/arrets/50183/bus,0
102694,50185,de Louisbourg / Grenet,45.525466,-73.709929,http://m.stm.info/fr/horaires/arrets/50185/bus,1
102697,50186,de Louisbourg / Grenet,45.525415,-73.710273,http://m.stm.info/fr/horaires/arrets/50186/bus,1
102731,50191,Grenet / Dudemaine,45.524575,-73.707951,http://m.stm.info/fr/horaires/arrets/50191/bus,1
102733,50192,Grenet / Ranger,45.524674,-73.708443,http://m.stm.info/fr/horaires/arrets/50192/bus,1
102762,50199,Gouin / De Poutrincourt,45.541730,-73.706446,http://m.stm.info/fr/horaires/arrets/50199/bus,1
102774,50202,Dudemaine / Michel-Sarrazin,45.524845,-73.706040,http://m.stm.info/fr/horaires/arrets/50202/bus,1
102784,50204,De Salaberry / Guertin,45.533851,-73.704885,http://m.stm.info/fr/horaires/arrets/50204/bus,1
102822,50211,Dudemaine / Saint-Évariste,45.527629,-73.702028,http://m.stm.info/fr/horaires/arrets/50211/bus,1
105263,50670,Saint-Laurent / Crémazie,45.541113,-73.641810,http://m.stm.info/fr/horaires/arrets/50670/bus,1
105273,50672,Berri / Émile-Journault,45.547006,-73.642584,http://m.stm.info/fr/horaires/arrets/50672/bus,1
105284,50674,Somerled / Doherty,45.459587,-73.644565,http://m.stm.info/fr/horaires/arrets/50674/bus,1
105382,50683,Barclay / Lemieux,45.494521,-73.642956,http://m.stm.info/fr/horaires/arrets/50683/bus,0
105412,50685,Sauvé / Sackville,45.574589,-73.640485,http://m.stm.info/fr/horaires/arrets/50685/bus,1
105442,50688,Fielding / Walkley,45.467632,-73.643304,http://m.stm.info/fr/horaires/arrets/50688/bus,1
105494,50697,Plamondon / Lemieux,45.493821,-73.642001,http://m.stm.info/fr/horaires/arrets/50697/bus,1
105501,50698,de l'Acadie / d'Anvers,45.528626,-73.640759,http://m.stm.info/fr/horaires/arrets/50698/bus,1
105514,50703,Van Horne / Décarie,45.489205,-73.642337,http://m.stm.info/fr/horaires/arrets/50703/bus,1
105523,50705,de Lille / Charland,45.570616,-73.6401,http://m.stm.info/fr/horaires/arrets/50705/bus,1
105534,50710,Émile-Journault / Saint-Hubert,45.550333,-73.640255,http://m.stm.info/fr/horaires/arrets/50710/bus,1
105622,50723,Sherbrooke / Connaught,45.454064,-73.642352,http://m.stm.info/fr/horaires/arrets/50723/bus,0
105651,50728,Clanranald / Bourret,45.485551,-73.641148,http://m.stm.info/fr/horaires/arrets/50728/bus,1
105664,50730,Somerled / Mariette,45.463165,-73.641814,http://m.stm.info/fr/horaires/arrets/50730/bus,1
105681,50732,Saint-Michel / Sauvé,45.576832,-73.638244,http://m.stm.info/fr/horaires/arrets/50732/bus,1
105721,50736,Station Plamondon Nord (Victoria / Plamondon),45.495667,-73.640343,http://m.stm.info/fr/horaires/arrets/50736/bus,1
105724,50738,Station Plamondon Nord (Plamondon / Victoria),45.495468,-73.640563,http://m.stm.info/fr/horaires/arrets/50738/bus,1
105762,50744,Van Horne / Westbury,45.491437,-73.640444,http://m.stm.info/fr/horaires/arrets/50744/bus,1
105812,50751,de Liège / de Reims,45.538982,-73.638643,http://m.stm.info/fr/horaires/arrets/50751/bus,1
105832,50753,Barclay / Lavoie,45.498240,-73.639647,http://m.stm.info/fr/horaires/arrets/50753/bus,1
105852,50757,Station Crémazie / Saint-Denis,45.545360,-73.6394,http://m.stm.info/fr/horaires/arrets/50757/bus,0
105863,50759,Elmhurst / Coffee,45.454686,-73.640706,http://m.stm.info/fr/horaires/arrets/50759/bus,1
105892,50761,Fielding / West Hill,45.471917,-73.640029,http://m.stm.info/fr/horaires/arrets/50761/bus,1
105903,50764,West Broadway / Sherbrooke,45.456595,-73.640478,http://m.stm.info/fr/horaires/arrets/50764/bus,0
105913,50768,Station Crémazie Nord (Berri / Crémazie),45.545528,-73.639308,http://m.stm.info/fr/horaires/arrets/50768/bus,1
105914,50769,Station Crémazie Sud (Crémazie / Berri),45.545613,-73.638237,http://m.stm.info/fr/horaires/arrets/50769/bus,1
105942,50776,Côte-Saint-Luc / Heath,45.476767,-73.638983,http://m.stm.info/fr/horaires/arrets/50776/bus,0
105965,50781,Jarry / de l'Acadie,45.527906,-73.637575,http://m.stm.info/fr/horaires/arrets/50781/bus,1
105983,50786,Saint-Laurent / de Liège,45.540666,-73.637724,http://m.stm.info/fr/horaires/arrets/50786/bus,1
3003413,61125,des Sources / Cardinal,45.450515,-73.780428,http://m.stm.info/fr/horaires/arrets/61125/bus,0
105991,50789,Côte-des-Neiges / Mackenzie,45.503661,-73.638053,http://m.stm.info/fr/horaires/arrets/50789/bus,1
106014,50791,Plamondon / Lavoie,45.497529,-73.638728,http://m.stm.info/fr/horaires/arrets/50791/bus,1
106042,50797,Fielding / Grand Boulevard,45.473910,-73.639111,http://m.stm.info/fr/horaires/arrets/50797/bus,1
106058,50801,Elmhurst / Harley,45.454209,-73.639412,http://m.stm.info/fr/horaires/arrets/50801/bus,1
106102,50807,Barclay / Légaré,45.500221,-73.637852,http://m.stm.info/fr/horaires/arrets/50807/bus,1
106114,50809,Jarry / Wiseman,45.529077,-73.636906,http://m.stm.info/fr/horaires/arrets/50809/bus,1
106161,50814,Saint-Michel / Charland,45.575493,-73.635016,http://m.stm.info/fr/horaires/arrets/50814/bus,1
106172,50816,de Liège / De Gaspé,45.542579,-73.636557,http://m.stm.info/fr/horaires/arrets/50816/bus,1
106181,50817,Station Plamondon Sud (Victoria / Van Horne),45.494345,-73.637435,http://m.stm.info/fr/horaires/arrets/50817/bus,1
106184,50819,Station Plamondon Sud (Van Horne / Victoria),45.494197,-73.637623,http://m.stm.info/fr/horaires/arrets/50819/bus,1
106192,50821,Jean-Talon / de Dieppe,45.508353,-73.637318,http://m.stm.info/fr/horaires/arrets/50821/bus,1
106212,50827,Fielding / Hingston,45.475209,-73.637943,http://m.stm.info/fr/horaires/arrets/50827/bus,1
106221,50829,Champagneur / Jarry,45.530291,-73.636097,http://m.stm.info/fr/horaires/arrets/50829/bus,1
106284,50838,Jarry / Bloomfield,45.530711,-73.635962,http://m.stm.info/fr/horaires/arrets/50838/bus,1
106312,50843,Jarry / de l'Épée,45.531528,-73.635705,http://m.stm.info/fr/horaires/arrets/50843/bus,0
106352,50849,Saint-Jacques / Elmhurst,45.453476,-73.637257,http://m.stm.info/fr/horaires/arrets/50849/bus,0
106354,50851,Saint-Jacques / Elmhurst,45.453213,-73.637535,http://m.stm.info/fr/horaires/arrets/50851/bus,0
106373,50853,Christophe-Colomb / Étienne-Blanchard,45.554581,-73.635119,http://m.stm.info/fr/horaires/arrets/50853/bus,1
106401,50856,Saint-Hubert / Crémazie,45.548929,-73.634147,http://m.stm.info/fr/horaires/arrets/50856/bus,0
106408,50862,Saint-Hubert / Crémazie,45.548788,-73.634266,http://m.stm.info/fr/horaires/arrets/50862/bus,1
106413,50865,Côte-des-Neiges / Barclay,45.502430,-73.635982,http://m.stm.info/fr/horaires/arrets/50865/bus,1
106433,50869,Saint-Laurent / Guizot,45.539774,-73.634726,http://m.stm.info/fr/horaires/arrets/50869/bus,1
106443,50871,de l'Acadie / Saint-Roch,45.526666,-73.634849,http://m.stm.info/fr/horaires/arrets/50871/bus,0
106473,50877,Papineau / Émile-Journault,45.559646,-73.633959,http://m.stm.info/fr/horaires/arrets/50877/bus,1
106474,50878,Émile-Journault / Papineau,45.559358,-73.633789,http://m.stm.info/fr/horaires/arrets/50878/bus,1
106492,50881,Somerled / Madison,45.470608,-73.635717,http://m.stm.info/fr/horaires/arrets/50881/bus,1
106524,50886,Goyer / Decelles,45.505751,-73.634224,http://m.stm.info/fr/horaires/arrets/50886/bus,1
106543,50890,Cavendish / de Terrebonne,45.466723,-73.635462,http://m.stm.info/fr/horaires/arrets/50890/bus,1
106554,50893,Jarry / de l'Esplanade,45.535752,-73.632988,http://m.stm.info/fr/horaires/arrets/50893/bus,1
106592,50899,Sherbrooke / Mariette,45.460741,-73.634944,http://m.stm.info/fr/horaires/arrets/50899/bus,1
106602,50901,Van Horne / Légaré,45.498494,-73.634020,http://m.stm.info/fr/horaires/arrets/50901/bus,1
106618,50904,Côte-des-Neiges / Carlton,45.501794,-73.634467,http://m.stm.info/fr/horaires/arrets/50904/bus,1
106641,50908,Saint-Hubert / de Liège,45.548333,-73.632167,http://m.stm.info/fr/horaires/arrets/50908/bus,1
106651,50910,Grand Boulevard / Somerled,45.471744,-73.634349,http://m.stm.info/fr/horaires/arrets/50910/bus,1
106652,50911,Somerled / Grand Boulevard,45.471914,-73.634540,http://m.stm.info/fr/horaires/arrets/50911/bus,1
106654,50913,Somerled / Grand Boulevard,45.471526,-73.634626,http://m.stm.info/fr/horaires/arrets/50913/bus,1
106712,50918,Saint-Jacques / West Broadway,45.454415,-73.634156,http://m.stm.info/fr/horaires/arrets/50918/bus,0
106741,50923,Station Côte-Sainte-Catherine Ouest,45.492336,-73.632869,http://m.stm.info/fr/horaires/arrets/50923/bus,1
106754,50927,Goyer / Hudson,45.507316,-73.632779,http://m.stm.info/fr/horaires/arrets/50927/bus,1
106783,50932,Saint-Michel / de Louvain,45.572947,-73.630659,http://m.stm.info/fr/horaires/arrets/50932/bus,1
106803,50936,Saint-Laurent / Jarry,45.538883,-73.631597,http://m.stm.info/fr/horaires/arrets/50936/bus,1
106813,50939,de l'Acadie / Saint-Roch,45.525758,-73.631819,http://m.stm.info/fr/horaires/arrets/50939/bus,0
106823,50942,Côte-des-Neiges / Van Horne,45.500896,-73.632368,http://m.stm.info/fr/horaires/arrets/50942/bus,1
106834,50944,Somerled / Hampton,45.473718,-73.632854,http://m.stm.info/fr/horaires/arrets/50944/bus,1
106844,50946,Sherbrooke / Park Row,45.461561,-73.632889,http://m.stm.info/fr/horaires/arrets/50946/bus,1
106873,50951,Décarie / Isabella,45.484945,-73.632709,http://m.stm.info/fr/horaires/arrets/50951/bus,1
106922,50957,Jarry / De Gaspé,45.540835,-73.630325,http://m.stm.info/fr/horaires/arrets/50957/bus,1
